docno,current_document,round_no,query_id,username,group,rankings,_id,position,query
ROUND-03-194_194_0_A-8CAL0Q,"What is the difference between a mixed dog breed and a designer dog breed? Designer dogs are the offspring of the purposeful breeding of two different purebred dogs. This type of breeding is done so dog owners end up with the best of two dog breeds. Some people like to call designer dogs hybrids. While hybrids are created crossbreeding two species, Designer dogs are mixed breeds born of registered doggy parents.
Designer breeds combine the best of both worlds. Pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best of each parent.
The reason buying a hybrid designer dog is that hybrids dogs have the positive attributes of two separate dog breeds. Many dog lovers buy designer dog breeds - from the adorable Cavachon dog breed to the loving Goldendoodle breed, you can find a designer dog breed that satisfies your needs.

",3,194,8CAL0Q,194_0_A,"{u'194': {u'position': 5.0, u'score': 0.62040925}}",66b0b90d3042c46fa0d09142,5.0,designer dog breeds
ROUND-03-194_194_0_A-PHSFCK,"DESINER BREEDS COMBINE THE BEST OF BOTH WORLDS. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds.",3,194,PHSFCK,194_0_A,"{u'194': {u'position': 6.0, u'score': 0.55204004}}",66b0b90d3042c46fa0d09144,6.0,designer dog breeds
ROUND-03-194_194_0_T-3QROR8,"What are designer dog breeds? Designer dog breeds combine registered, pure dog breeds that are mixed on purpose to create designer breeds. Intentional mixing of dog breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.
The Top 6 Designer Dog Breeds are 1. Cavachon ,2. Chiweenie ,3. Chorkie ,4. Chug ,5. Cockapoo ,6. Goldador.
Creating a new breed requires careful, purposeful dog breeding.
In a nutshell, designer dogs are the offspring of the purposeful breeding of two different purebred dogs. This type of breeding has been done quite deliberately, so you end up with the best of two very different breeds, like Labradoodle, Puggle, Goldador, Schnoodle, Pomsky.
",3,194,3QROR8,194_0_T,"{u'194': {u'position': 2.0, u'score': 0.877969227464}}",66b0b90d3042c46fa0d09145,2.0,designer dog breeds
ROUND-03-194_194_1_T-AWG80T,"Goldendoodle, Jackabee, and Raggle. At first glance, these names sound like they might be recently released Crayola crayon colors. Wrong! Those are actually the registered names of designer dog breeds as given by the International Designer Canine Registry.
You might wonder if a designer dog is just an expensive canine found in the fancy section of pet stores. Yes, you are likely to pay a higher price for one of these breeds, but a designer dog is much more complex than just a mixed breed dog. Theyre a cross between two purebred dogs, meaning they are from the first generation of offspring.
Typically, designer dogs are given a name that combines the two purebred parents breeds. People often purchase designer dogs when looking for certain qualities from different breeds. Dog DNA tests can provide valuable insight into your dogs genetics. This test, in particular, receives high marks for accuracy.

",3,194,AWG80T,194_1_T,"{u'194': {u'position': 1.0, u'score': 1.0}}",66b0b90d3042c46fa0d09146,1.0,designer dog breeds
ROUND-03-194_194_1_T-7KO86D,"Designer dogs breads, sometimes called dog crossbreeds, are dogs which have been intentionally bred from two or more recognized dog breeds. They are not dogs with no purebred ancestors, but are not otherwise recognised as breeds in their own right, and do not necessarily breed true.

Designer dogs breads are combinations of lineages of the domestic dog; they are distinguished from canid hybrids, which are interspecific crosses between Canis species (wolves, coyotes, jackals, etc.).

Typically, designer dogs are given a name that combines the two purebred parents breeds. People often purchase designer dogs when looking for certain qualities from different breeds. Dog DNA tests can provide valuable insight into your dogs genetics. This test, in particular, receives high marks for accuracy.

An example for a designer breed is the Goldador, created by crossing a Labrador Retriever and a Golden Retriever The idea was to create a sensitive and tolerant dog.",3,194,7KO86D,194_1_T,"{u'194': {u'position': 4.0, u'score': 0.0}}",66b0b90d3042c46fa0d09148,4.0,designer dog breeds
ROUND-03-194_194_0_B-ZZM5B4,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are mixed on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. Designer breeds are loosely referred to as hybrids, but this is not accurate terminology.",3,194,ZZM5B4,194_0_B,"{u'194': {u'position': 1.0, u'score': 0.6333432}}",66b0b90d3042c46fa0d09149,1.0,designer dog breeds
ROUND-03-194_194_0_T-XJJWBO,"A designer dog breeds are dogs which have been intentionally bred from two or more recognized dog breeds. They are not dogs with no purebred ancestors, but are not otherwise recognized as breeds in their own right, and do not necessarily breed true.
Dog crossbreeds are combinations of lineages of the domestic dog; they are distinguished from canid hybrids, which are interspecific crosses between Canis species (wolves, coyotes, jackals, etc.). Notable canid hybrids include the coydog, coywolf, dingodog hybrid, jackaldog hybrid, and wolfdog.
A designer dog breeds is created when a registered, full breed dog is mixed with another on purpose. You may think this sounds like a run of the mill dog, but that is not the case. The difference between a designer dog and a mixed dog breed is the bloodline. Designer dogs come from two fully registered bloodlines and can prove they have the pedigree. Some people like to call designer dogs hybrids.",3,194,XJJWBO,194_0_T,"{u'194': {u'position': 4.0, u'score': 0.0}}",66b0b90d3042c46fa0d09158,4.0,designer dog breeds
ROUND-03-194_194_1_T-PVFT27,"Goldendoodle, Jackabee, and Raggle. At first glance, these names sound like they might be recently released Crayola crayon colors, right? Wrong,  Those are actually the registered names of designer dog breeds as given by the International Designer Canine Registry.
You might be wondering if a designer dog is just an over-priced canine that you can find in the fancy section of the pet store. Yes, you are likely to pay a higher price for one of these breeds, but a designer dog is much more complex than just a mixed breed dog they are a cross between two purebred dogs, meaning they are from the first generation of offspring.
Typically, designer dogs are given a name that combines the two purebred parents breeds. Take a goldendoodle, for example. A goldendoodle is a mix of a golden retriever and a poodle both purebred dogs with sought after qualities.
People often purchase designer dogs when looking for certain qualities from different breeds. ",3,194,PVFT27,194_1_T,"{u'194': {u'position': 3.0, u'score': 0.842353416456}}",66b0b90d3042c46fa0d09159,3.0,designer dog breeds
ROUND-04-194_194_0_A-FILLA1,"
Dog crossbreeds, sometimes called designer dogs, are dogs which have been intentionally bred from two or more recognized dog breeds. They are not dogs with no purebred ancestors, but are not otherwise recognized as breeds in their own right, and do not necessarily breed true.

Dog crossbreeds are combinations of lineages of the domestic dog; they are distinguished from canid hybrids, which are interspecific crosses between Canis species (wolves, coyotes, jackals, etc.). Notable canid hybrids include the coydog, coywolf, dingo–dog hybrid, jackal–dog hybrid, and wolfdog.",4,194,FILLA1,194_0_A,"{u'194': {u'position': 3.0, u'score': 0.6085288}}",66ba4fe93042c4316d53eada,3.0,designer dog breeds
ROUND-04-194_194_0_A-LIST00,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are â€œmixedâ€ on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",4,194,LIST00,194_0_A,"{u'194': {u'position': 5.0, u'score': 0.56636894}}",66ba4fe93042c4316d53eadb,5.0,designer dog breeds
ROUND-04-194_194_0_B-FILLB1,"
Dog crossbreeds, sometimes called designer dogs, are dogs which have been intentionally bred from two or more recognized dog breeds. They are not dogs with no purebred ancestors, but are not otherwise recognized as breeds in their own right, and do not necessarily breed true.

Dog crossbreeds are combinations of lineages of the domestic dog; they are distinguished from canid hybrids, which are interspecific crosses between Canis species (wolves, coyotes, jackals, etc.). Notable canid hybrids include the coydog, coywolf, dingo–dog hybrid, jackal–dog hybrid, and wolfdog.",4,194,FILLB1,194_0_B,"{u'194': {u'position': 2.0, u'score': 0.6085288}}",66ba4fe93042c4316d53eadc,2.0,designer dog breeds
ROUND-04-194_194_0_B-PAIR05,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are â€œmixedâ€ on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",4,194,PAIR05,194_0_B,"{u'194': {u'position': 3.0, u'score': 0.56636894}}",66ba4fe93042c4316d53eadd,3.0,designer dog breeds
ROUND-04-194_194_0_B-8PDCC8,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",4,194,8PDCC8,194_0_B,"{u'194': {u'position': 5.0, u'score': 0.55701107}}",66ba4fe93042c4316d53eb08,5.0,designer dog breeds
